Order ID,Order date,Product ID,Description,Category,CHEM,CHEM TECH,LAB ROOM,Shipment ID,Ship date actual,Shipment status,Tags,Core Queue
000396314,2026-08-26,Multiple products,Multiple products,,,,,652862228,2026-08-26,shipped,Austin Warehouse,Warehouse
000396320,2026-08-26,CAFU-2.5kg,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,652862407,2026-08-26,shipped,Austin Warehouse,Warehouse
000396341,2026-08-26,MAL-1L,Methanol 99.85% Lab Grade,Alcohols,2,,No,652862538,2026-08-26,shipped,Austin Warehouse,Warehouse
000396443,2026-08-26,TCAACLA25-1OZ,Trichloroacetic Acid 25% Solution,Acids,3,,Yes,652863046,2026-08-26,shipped,Austin Warehouse,Warehouse
000396458,2026-08-26,SOBZGF-1LB,"Sodium Benzoate, Food Grade, Kosher, Halal",Granular,3,,Yes,652863364,2026-08-26,shipped,Austin Warehouse,Warehouse
000396464,2026-08-26,IPAS99-1L,"Isopropyl Alcohol, 99% Semiconductor/ Electronic Grade",Alcohols,1,,No,652863974,2026-08-26,shipped,Austin Warehouse,Warehouse
000396482,2026-08-26,PGF-5GAL,"Propylene Glycol 99.5% USP/NF/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,652864780,2026-08-26,shipped,Austin Warehouse,Warehouse
000396590,2026-08-26,HXA-1L,Hexanes ACS Grade,Other Chemicals,2,,No,652865984,2026-08-26,shipped,Austin Warehouse,Warehouse
000396026,2026-08-26,Multiple products,Multiple products,,,,,652898174,2026-08-26,shipped,Austin Warehouse,Warehouse
000395264,2026-08-26,SUAS39L-500ML,"Sulfuric Acid 39% Solution, Lab Grade",Solutions,4,,Yes,652900533,2026-08-26,shipped,,
000395501,2026-08-26,FAL90-500ML,"Formic Acid 90% Solution, Lab Grade",Acids,4,,Yes,652901444,2026-08-26,shipped,Austin Warehouse,Warehouse
000395633,2026-08-26,Multiple products,Multiple products,,,,,652901940,2026-08-26,shipped,"Austin Warehouse, Roshan",Warehouse
000396329,2026-08-26,Multiple products,"Hydrogen Peroxide 32% Solution, Lab Grade",Solutions,,,,652902601,2026-08-26,shipped,"Austin Warehouse, Restricted Combination - Hydrogen Peroxide",Warehouse
000396488,2026-08-26,WAD-4L,"Deionized Water Lab Grade, Kosher",Other Chemicals,1,,No,652903223,2026-08-26,shipped,"Austin Warehouse, Split Order, US, Restricted Combination - Hydrogen Peroxide",Warehouse
000396671,2026-08-26,CAFU-1KG,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,652903574,2026-08-26,shipped,Austin Warehouse,Warehouse
000396719,2026-08-26,HEHP-500ML,n-Heptane 99% High Purity Grade,Other Chemicals,2,,No,652905163,2026-08-26,shipped,Austin Warehouse,Warehouse
000396725,2026-08-26,EAP200-1PP,"Ethanol 200 Proof (100%) Undenatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,652905394,2026-08-26,shipped,Austin Warehouse,Warehouse
000394889,2026-08-26,Multiple products,Multiple products,,,,,652908264,2026-08-26,shipped,Austin Warehouse,Warehouse
000394817,2026-08-26,Multiple products,Multiple products,,,,,652909007,2026-08-26,shipped,Austin Warehouse,Warehouse
000395024,2026-08-26,Multiple products,Multiple products,,,,,652909183,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000396014,2026-08-26,ACW325P-5LB,"Activated Carbon (Charcoal) Powder, Food Grade, Kosher, Halal, Wood Based",Granular,2,,Yes,652909592,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000396935,2026-08-26,ACW325P-5LB,"Activated Carbon (Charcoal) Powder, Food Grade, Kosher, Halal, Wood Based",Granular,2,,Yes,652909644,2026-08-26,shipped,Austin Warehouse,Warehouse
000395369,2026-08-26,Multiple products,Multiple products,,,,,652910911,2026-08-26,shipped,Austin Warehouse,Warehouse
000396473,2026-08-26,ASAPU-2.5KG,"Ascorbic Acid Powder, USP/Food Grade (FCC), Kosher, Halal",Granular,2,,Yes,652911459,2026-08-26,shipped,Austin Warehouse,Warehouse
000396557,2026-08-26,PGSL60-4L,"Propylene Glycol 60% Solution, Lab Grade",Solutions,1,,No,652911945,2026-08-26,shipped,Austin Warehouse,Warehouse
000396527,2026-08-26,EAP190-1PG,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,652913299,2026-08-26,shipped,Austin Warehouse,Warehouse
000396530,2026-08-26,EAP190-1PG,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,652913404,2026-08-26,shipped,Austin Warehouse,Warehouse
000395129,2026-08-26,MAACGF50-5GAL,"Malic Acid 50% w/v Solution, Food Grade, Kosher, Halal",Solutions,Lab Tech,Lab Tech,Yes,652923540,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000396212,2026-08-26,Multiple products,Multiple products,,,,,652924477,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000396851,2026-08-26,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,652927940,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000397064,2026-08-26,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,652928072,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000397115,2026-08-26,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,652928199,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000397109,2026-08-26,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,652928276,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000397175,2026-08-26,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,652928355,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000397229,2026-08-26,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,652928398,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000388440-1,2026-08-26,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,652928483,2026-08-26,shipped,Austin Warehouse,Warehouse
AMZN-000397031,2026-08-27,EGL-1GAL,Ethylene Glycol 99% Lab Grade,Other Chemicals,3,,No,652988128,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000396998,2026-08-27,LAF88-1GAL,"Lactic Acid 88%, Food Grade (FCC), Kosher",Acids,4,,No,652988185,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397070,2026-08-27,ACW325P-5LB,"Activated Carbon (Charcoal) Powder, Food Grade, Kosher, Halal, Wood Based",Granular,2,,Yes,652988806,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397088,2026-08-27,HXL-1QT,Hexanes Lab  - 1 Quart,Other Chemicals,2,,No,652989266,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397403,2026-08-27,PEG400F-1GAL,"Polyethylene Glycol (PEG) 400 Food Grade (FCC), Kosher, Halal",Other Chemicals,1,,No,652990812,2026-08-27,shipped,Austin Warehouse,Warehouse
WMT000397421,2026-08-27,EAD140-1QT,"Lab Alley Denatured Ethanol 140 Proof, Kosher Certified, Halal, GMO-Free, Great for Cleaning - 1 Quart",Alcohols,1,,No,652991842,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397439,2026-08-27,EAD190-1QT,"Ethanol 190 Proof (95%) Denatured Alcohol, Kosher, Halal - 1 Quart",Alcohols,1,,No,652992134,2026-08-27,shipped,Austin Warehouse,Warehouse
000394829,2026-08-27,Multiple products,Multiple products,,,,,652993881,2026-08-27,shipped,Austin Warehouse,Warehouse
000396536,2026-08-27,EAP190-1PG,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,652994516,2026-08-27,shipped,Austin Warehouse,Warehouse
000396539,2026-08-27,EAP190-1PG,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,652994707,2026-08-27,shipped,Austin Warehouse,Warehouse
000396542,2026-08-27,EAP190-1PG,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,652995620,2026-08-27,shipped,Austin Warehouse,Warehouse
000396560,2026-08-27,EAP190-1PG,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,652995724,2026-08-27,shipped,Austin Warehouse,Warehouse
000396563,2026-08-27,EAP190-1PG,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,652996052,2026-08-27,shipped,Austin Warehouse,Warehouse
000395204,2026-08-27,OXAGL-2.5KG,"Oxalic Acid Crystals, Lab Grade",Granular,3,,Yes,652996851,2026-08-27,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000395474,2026-08-27,URPU-2.5KG,"Urea Crystalline Powder 99%, USP Grade",Granular,2,,Yes,652997382,2026-08-27,shipped,Austin Warehouse,Warehouse
000395594,2026-08-27,CACPU-1LB,"Calcium Carbonate Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,2,,Yes,652998172,2026-08-27,shipped,Austin Warehouse,Warehouse
000396620,2026-08-27,EAP190-1PG,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653006150,2026-08-27,shipped,Austin Warehouse,Warehouse
000396644,2026-08-27,FMHL37-4L,Formaldehyde 37% Lab Grade,Other Chemicals,3,,Yes,653007022,2026-08-27,shipped,Austin Warehouse,Warehouse
000395003,2026-08-27,Multiple products,Multiple products,,,,,653013863,2026-08-27,shipped,"PA, Austin Warehouse, Split Order, Restricted Combination - Nitric Acid",Warehouse
000395261,2026-08-27,MASTGU-1KG,"Magnesium Stearate, USP/FCC Grade",Granular,2,,Yes,653014293,2026-08-27,shipped,,
000395294,2026-08-27,Multiple products,Multiple products,,,,,653014997,2026-08-27,shipped,Austin Warehouse,Warehouse
000395441,2026-08-27,Multiple products,Multiple products,,,,,653015524,2026-08-27,shipped,Austin Warehouse,Warehouse
000396815,2026-08-27,IPAL99-1L,Isopropyl Alcohol 99.8% Lab Grade,Alcohols,1,,No,653029608,2026-08-27,shipped,Austin Warehouse,Warehouse
000396818,2026-08-27,DEGMEL-1L,Diethylene Glycol Monoethyl Ether Lab Grade,Other Chemicals,1,,No,653029969,2026-08-27,shipped,Austin Warehouse,Warehouse
000396827,2026-08-27,EAP200-1L,"Ethanol 200 Proof (100%) Undenatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653030053,2026-08-27,shipped,Austin Warehouse,Warehouse
000396422,2026-08-27,CACPU-500G,"Calcium Carbonate Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,2,,Yes,653035583,2026-08-27,shipped,Austin Warehouse,Warehouse
000396425,2026-08-27,HPA30-500mL,"Hydrogen Peroxide 30% Solution, ACS Grade",Solutions,2,,No,653035719,2026-08-27,shipped,"Austin Warehouse, Restricted Combination - Hydrogen Peroxide",Warehouse
000396668,2026-08-27,HPF30-500ml,"Hydrogen Peroxide 30% Solution, Food Grade, Kosher, Halal",Solutions,2,,No,653036192,2026-08-27,shipped,"Austin Warehouse, Restricted Combination - Hydrogen Peroxide",Warehouse
000396722,2026-08-27,IPAL99-1L,Isopropyl Alcohol 99.8% Lab Grade,Alcohols,1,,No,653037555,2026-08-27,shipped,Austin Warehouse,Warehouse
000396734,2026-08-27,EAP190-1PG,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653037802,2026-08-27,shipped,Austin Warehouse,Warehouse
000396746,2026-08-27,ETACA-500ML,Ethyl Acetate 99.5% ACS Grade,Other Chemicals,2,,No,653038075,2026-08-27,shipped,Austin Warehouse,Warehouse
000396779,2026-08-27,PGF-5GAL,"Propylene Glycol 99.5% USP/NF/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,653038415,2026-08-27,shipped,Austin Warehouse,Warehouse
000396842,2026-08-27,Multiple products,Multiple products,Other Chemicals,,,,653038877,2026-08-27,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000396848,2026-08-27,IPAU99-500ML,"Isopropyl Alcohol 99.8% USP Grade, Kosher, Halal",Alcohols,1,,No,653039258,2026-08-27,shipped,Austin Warehouse,Warehouse
000396860,2026-08-27,MCTC-1L,"MCT Oil Coconut Based USP/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,653039379,2026-08-27,shipped,Austin Warehouse,Warehouse
000396863,2026-08-27,CAFU-500G,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,653039485,2026-08-27,shipped,Austin Warehouse,Warehouse
000396878,2026-08-27,EAP190-1L,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653039590,2026-08-27,shipped,Austin Warehouse,Warehouse
000396881,2026-08-27,MCTOC-500ML,"Organic MCT Oil, Kosher, Halal, USP/FCC",Other Chemicals,1,,No,653039766,2026-08-27,shipped,Austin Warehouse,Warehouse
000396887,2026-08-27,TCAACLA50-1OZ,"Trichloroacetic Acid, 50%",Acids,3,,Yes,653039895,2026-08-27,shipped,Austin Warehouse,Warehouse
000396911,2026-08-27,EAOC200-500mL,"Organic Ethyl Alcohol, Corn, 200 Proof, Kosher, Halal, FCC",Pure Alcohols,1,,No,653040056,2026-08-27,shipped,Austin Warehouse,Warehouse
000396944,2026-08-27,EAOS190-5GAL,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,653040210,2026-08-27,shipped,Austin Warehouse,Warehouse
000396947,2026-08-27,AAF99-500ML,"Acetic Acid Glacial 99% FCC/Food Grade, Kosher, Halal",Acids,4,,Yes,653040437,2026-08-27,shipped,Austin Warehouse,Warehouse
000396971,2026-08-27,TCAACLA85-1OZ,"Trichloroacetic Acid, 85%",Acids,3,,Yes,653064919,2026-08-27,shipped,Austin Warehouse,Warehouse
000397004,2026-08-27,GLF-5GAL,"Glycerin 99% USP/NF/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,653065625,2026-08-27,shipped,"Austin Warehouse, Restricted Combination - Glycerin",Warehouse
000397073,2026-08-27,CAFU-1KG,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,653065827,2026-08-27,shipped,Austin Warehouse,Warehouse
000397091,2026-08-27,ACES-1L,Acetone 99.5% Semiconductor/ Electronic Grade,Other Chemicals,2,,No,653066094,2026-08-27,shipped,Austin Warehouse,Warehouse
000397142,2026-08-27,SUAA96-1L,"Sulfuric Acid 96% ACS Reagent Grade Solution (95-98%, Concentrated H2SO4)",Acids,4,,Yes,653066341,2026-08-27,shipped,Austin Warehouse,Warehouse
000397205,2026-08-27,HCLA37-500ML,"Hydrochloric Acid 37% Solution, ACS Reagent Grade",Acids,4,,Yes,653066637,2026-08-27,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000397259,2026-08-27,Multiple products,Multiple products,Other Chemicals,,,,653067065,2026-08-27,shipped,Austin Warehouse,Warehouse
000397325,2026-08-27,BZKNF50-500ML,"Benzalkonium Chloride 50% Solution, NF Grade",Solutions,3,,No,653068252,2026-08-27,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000397352,2026-08-27,CAFU-1LB,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,653068426,2026-08-27,shipped,Austin Warehouse,Warehouse
000397358,2026-08-27,IPAL99-500ML,Isopropyl Alcohol 99.8% Lab Grade,Alcohols,1,,No,653068634,2026-08-27,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000397373,2026-08-27,TCAACLA85-1OZ,"Trichloroacetic Acid, 85%",Acids,3,,Yes,653068801,2026-08-27,shipped,Austin Warehouse,Warehouse
000397391,2026-08-27,TCAACLA85-1OZ,"Trichloroacetic Acid, 85%",Acids,3,,Yes,653068930,2026-08-27,shipped,Austin Warehouse,Warehouse
000397436,2026-08-27,CAFU-1KG,"Caffeine Powder, USP/FCC/Food Grade, Kosher, Halal",Granular,3,,Yes,653069163,2026-08-27,shipped,Austin Warehouse,Warehouse
000397445,2026-08-27,Multiple products,Multiple products,,,,,653069616,2026-08-27,shipped,"Austin Warehouse, Restricted Combination - Hydrogen Peroxide",Warehouse
000397469,2026-08-27,SUAL93-500ML,"Sulfuric Acid 93% (92-94%) Solution, Lab Grade",Acids,4,,Yes,653069750,2026-08-27,shipped,Austin Warehouse,Warehouse
000397550,2026-08-27,MEKLL-500ML,"Methyl Ethyl Ketone (MEK), Lab Grade",Other Chemicals,2,,No,653069944,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397607,2026-08-27,ACW325P-2LB,"Activated Carbon (Charcoal) Powder, Food Grade, Kosher, Halal, Wood Based",Granular,2,,Yes,653070211,2026-08-27,shipped,Austin Warehouse,Warehouse
000395153,2026-08-27,Multiple products,Multiple products,,,,,653087776,2026-08-27,shipped,"Austin Warehouse, Restricted Combination - Nitric Acid",Warehouse
000397346,2026-08-27,HXHP-500ML,n-Hexane 95% High Purity Grade,Other Chemicals,2,,No,653108907,2026-08-27,shipped,"Austin Warehouse, Split Order, US, United Scientific",Warehouse
000397406,2026-08-27,HPL34-500ML,"Hydrogen Peroxide 34% Solution, Lab Grade",Solutions,2,,No,653109442,2026-08-27,shipped,"Austin Warehouse, Restricted Combination - Hydrogen Peroxide",Warehouse
000396635,2026-08-27,Multiple products,Multiple products,,,,,653113284,2026-08-27,shipped,"Austin Warehouse, Restricted Combination - Nitric Acid",Warehouse
000395954,2026-08-27,SHYSC1-1L,"Sodium Hyaluronate 1% w/v Solution, Cosmetic Grade",Solutions,Lab Tech,,Yes,653117893,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397604,2026-08-27,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,653142869,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397484,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653142908,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397463,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653142956,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397457,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653143040,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397442,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653143084,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397433,2026-08-27,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,653143110,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397418,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653143170,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397409,2026-08-27,EAOS190-1QTCS,"Organic Ethyl Alcohol, Sugar Cane, 190 Proof Kosher, Halal, FCC",Pure Alcohols,1,,No,653143203,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397274,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653143359,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397136,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653143392,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397103,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653143538,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397100,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653143577,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397085,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653143653,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397067,2026-08-27,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653143751,2026-08-27,shipped,Austin Warehouse,Warehouse
AMZN-000397799,2026-08-28,HXL-1QT,Hexanes Lab  - 1 Quart,Other Chemicals,2,,No,653202235,2026-08-28,shipped,Austin Warehouse,Warehouse
AMZN-000397742,2026-08-28,LAF88-1GAL,"Lactic Acid 88%, Food Grade (FCC), Kosher",Acids,4,,No,653202464,2026-08-28,shipped,Austin Warehouse,Warehouse
AMZN-000397208,2026-08-28,PENHP-1L,n-Pentane ≥99% High Purity Grade,Other Chemicals,2,,No,653202656,2026-08-28,shipped,Austin Warehouse,Warehouse
AMZN-000396752,2026-08-28,CAMCU-1LB,"Camphor, Crystals, USP Grade, Kosher",Granular,3,,Yes,653203005,2026-08-28,shipped,Austin Warehouse,Warehouse
WMT000398024,2026-08-28,PETHP-1L,Petroleum Ether High Purity Grade,Other Chemicals,2,,No,653203348,2026-08-28,shipped,Austin Warehouse,Warehouse
AMZN-000398006,2026-08-28,MCTC-1GAL,"MCT Oil Coconut Based USP/FCC/Food Grade, Kosher, Halal",Other Chemicals,1,,No,653203487,2026-08-28,shipped,Austin Warehouse,Warehouse
000395090,2026-08-28,PEG4000GL-25KG,"Polyethylene Glycol (PEG) 4000, Granular, Lab Grade, Kosher",Granular,2,,Yes,653204821,2026-08-28,shipped,Austin Warehouse,Warehouse
000395636,2026-08-28,DXMPF-2.5KG,"Dextrose, Monohydrate, FCC Grade, Powder, Kosher, Halal",Granular,2,,Yes,653205143,2026-08-28,shipped,Austin Warehouse,Warehouse
000395906,2026-08-28,Multiple products,Multiple products,,,,,653206751,2026-08-28,shipped,"Austin Warehouse, Roshan",Warehouse
000395909,2026-08-28,MANPU-500G,"Mannitol, Powder, USP Grade",Granular,2,,Yes,653207412,2026-08-28,shipped,Austin Warehouse,Warehouse
000395963,2026-08-28,Multiple products,Multiple products,,,,,653208394,2026-08-28,shipped,Austin Warehouse,Warehouse
000396011,2026-08-28,MANPU-1KG,"Mannitol, Powder, USP Grade",Granular,2,,Yes,653228918,2026-08-28,shipped,Austin Warehouse,Warehouse
000396035,2026-08-28,Multiple products,Multiple products,,,,,653229136,2026-08-28,shipped,"Austin Warehouse, Roshan",Warehouse
000396053,2026-08-28,SOBZGF-12.5KG,"Sodium Benzoate, Food Grade, Kosher, Halal",Granular,3,,Yes,653230416,2026-08-28,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000396068,2026-08-28,MANPU-1KG,"Mannitol, Powder, USP Grade",Granular,2,,Yes,653230551,2026-08-28,shipped,Austin Warehouse,Warehouse
000396146,2026-08-28,POIDGU-1kg,"Potassium Iodide Powder (Crystals) USP/FCC/Food Grade, Kosher",Granular,3,,Yes,653231058,2026-08-28,shipped,Austin Warehouse,Warehouse
000396236,2026-08-28,Multiple products,Multiple products,,,,,653231904,2026-08-28,shipped,Austin Warehouse,Warehouse
000396272,2026-08-28,SHYSC1-1GAL,"Sodium Hyaluronate 1% w/v Solution, Cosmetic Grade",Solutions,Lab Tech,,Yes,653232873,2026-08-28,shipped,Austin Warehouse,Warehouse
000396290,2026-08-28,SAPU99-2.5KG,"Salicylic Acid Powder ≥99.5% USP Grade, Kosher, Halal",Granular,3,,Yes,653233124,2026-08-28,shipped,Austin Warehouse,Warehouse
000396455,2026-08-28,MANPU-12.5KG,"Mannitol, Powder, USP Grade",Granular,2,,Yes,653233392,2026-08-28,shipped,Austin Warehouse,Warehouse
AMZN-000398018,2026-08-28,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653246989,2026-08-28,shipped,Austin Warehouse,Warehouse
AMZN-000397970,2026-08-28,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653247071,2026-08-28,shipped,Austin Warehouse,Warehouse
AMZN-000397850,2026-08-28,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653247132,2026-08-28,shipped,Austin Warehouse,Warehouse
AMZN-000397877,2026-08-28,EAP190-1QTCS,"Ethanol 190 Proof (95%) Non-Denatured Alcohol, USP/FCC Food Grade, Kosher, Halal",Pure Alcohols,1,,No,653247234,2026-08-28,shipped,Austin Warehouse,Warehouse
000394985,2026-08-28,Multiple products,Multiple products,Granular,,,,653265427,2026-08-28,shipped,"PA, Austin Warehouse, Split Order",Warehouse
000395165,2026-08-28,Multiple products,Multiple products,Granular,,,,653266573,2026-08-28,shipped,Austin Warehouse,Warehouse
000395477,2026-08-28,SOBICGU-1LB,"Sodium Bicarbonate, USP/FCC Grade, Kosher, Halal",Granular,2,,Yes,653267327,2026-08-28,shipped,Austin Warehouse,Warehouse
000395870,2026-08-28,SOBICGU-500G,"Sodium Bicarbonate, USP/FCC Grade, Kosher, Halal",Granular,2,,Yes,653267847,2026-08-28,shipped,Austin Warehouse,Warehouse
000396071,2026-08-28,Multiple products,Multiple products,Granular,,,,653268189,2026-08-28,shipped,Austin Warehouse,Warehouse
000396101,2026-08-28,Multiple products,Multiple products,,,,,653268460,2026-08-28,shipped,Austin Warehouse,Warehouse
000396143,2026-08-28,ZNCHLGL-2.5KG,"Zinc Chloride, Granular, Lab Grade",Granular,3,,Yes,653268825,2026-08-28,shipped,Austin Warehouse,Warehouse
000396278,2026-08-28,SOCTGU-1LB,Sodium Citrate Dihydrate USP/FCC Grade,Granular,3,,Yes,653269064,2026-08-28,shipped,Austin Warehouse,Warehouse
000396548,2026-08-28,TEAL99-1GAL,Triethanolamine 99% Lab Grade,Solutions,3,,No,653269475,2026-08-28,shipped,Austin Warehouse,Warehouse
000396692,2026-08-28,TRIX114-1L,Triton X-114 Surfactant,Other Chemicals,3,,No,653269671,2026-08-28,shipped,Austin Warehouse,Warehouse
